month,iwa_cleaned,share_of_messages
2024-07-01,4.A.1.a.1.I01,0.00194
2024-07-01,4.A.1.a.1.I02,0.00227
2024-07-01,4.A.1.a.1.I03,0.00006
2024-07-01,4.A.1.a.1.I04,0.03012
2024-07-01,4.A.1.a.1.I05,0.00072
2024-07-01,4.A.1.a.1.I06,0.00130
2024-07-01,4.A.1.a.1.I07,0.01308
2024-07-01,4.A.1.a.1.I08,0.00011
2024-07-01,4.A.1.a.1.I09,0.00482
2024-07-01,4.A.1.a.1.I11,0.00000
2024-07-01,4.A.1.a.1.I12,0.00073
2024-07-01,4.A.1.a.1.I13,0.00000
2024-07-01,4.A.1.a.1.I14,0.00125
2024-07-01,4.A.1.a.1.I15,0.00073
2024-07-01,4.A.1.a.1.I16,0.00240
2024-07-01,4.A.1.a.1.I17,0.00091
2024-07-01,4.A.1.a.1.I18,0.00764
2024-07-01,4.A.1.a.1.I19,0.00599
2024-07-01,4.A.1.a.1.I20,0.00449
2024-07-01,4.A.1.a.1.I21,0.00003
2024-07-01,4.A.1.a.1.I23,0.00094
2024-07-01,4.A.1.a.2.I08,0.00032
2024-07-01,4.A.1.a.2.I10,0.00061
2024-07-01,4.A.1.b.1.I02,0.00079
2024-07-01,4.A.1.b.2.I09,0.00030
2024-07-01,4.A.1.b.3.I01,0.00053
2024-07-01,4.A.1.b.3.I02,0.00079
2024-07-01,4.A.1.b.3.I03,0.01116
2024-07-01,4.A.2.a.1.I01,0.00042
2024-07-01,4.A.2.a.1.I02,0.00409
2024-07-01,4.A.2.a.1.I03,0.00198
2024-07-01,4.A.2.a.1.I04,0.00256
2024-07-01,4.A.2.a.1.I06,0.00193
2024-07-01,4.A.2.a.1.I07,0.00842
2024-07-01,4.A.2.a.1.I08,0.00284
2024-07-01,4.A.2.a.1.I09,0.00048
2024-07-01,4.A.2.a.1.I10,0.00046
2024-07-01,4.A.2.a.2.I01,0.00185
2024-07-01,4.A.2.a.2.I03,0.00258
2024-07-01,4.A.2.a.2.I05,0.00036
2024-07-01,4.A.2.a.3.I01,0.00146
2024-07-01,4.A.2.a.4.I01,0.00036
2024-07-01,4.A.2.a.4.I02,0.00552
2024-07-01,4.A.2.a.4.I03,0.00057
2024-07-01,4.A.2.a.4.I04,0.01213
2024-07-01,4.A.2.a.4.I05,0.00039
2024-07-01,4.A.2.a.4.I06,0.00144
2024-07-01,4.A.2.a.4.I07,0.00120
2024-07-01,4.A.2.a.4.I08,0.00352
2024-07-01,4.A.2.a.4.I09,0.00072
2024-07-01,4.A.2.a.4.I10,0.00097
2024-07-01,4.A.2.a.4.I11,0.00585
2024-07-01,4.A.2.a.4.I12,0.00137
2024-07-01,4.A.2.b.1.I01,0.00207
2024-07-01,4.A.2.b.1.I02,0.00122
2024-07-01,4.A.2.b.1.I06,0.00041
2024-07-01,4.A.2.b.1.I07,0.18476
2024-07-01,4.A.2.b.1.I08,0.00039
2024-07-01,4.A.2.b.1.I10,0.00057
2024-07-01,4.A.2.b.1.I11,0.00027
2024-07-01,4.A.2.b.2.I01,0.00146
2024-07-01,4.A.2.b.2.I02,0.00501
2024-07-01,4.A.2.b.2.I03,0.00356
2024-07-01,4.A.2.b.2.I04,0.00018
2024-07-01,4.A.2.b.2.I06,0.00162
2024-07-01,4.A.2.b.2.I07,0.00063
2024-07-01,4.A.2.b.2.I09,0.00132
2024-07-01,4.A.2.b.2.I11,0.00058
2024-07-01,4.A.2.b.2.I12,0.04461
2024-07-01,4.A.2.b.2.I15,0.00626
2024-07-01,4.A.2.b.2.I18,0.01376
2024-07-01,4.A.2.b.2.I19,0.00011
2024-07-01,4.A.2.b.2.I21,0.00339
2024-07-01,4.A.2.b.2.I22,0.00408
2024-07-01,4.A.2.b.2.I23,0.00486
2024-07-01,4.A.2.b.2.I25,0.00104
2024-07-01,4.A.2.b.2.I26,0.00031
2024-07-01,4.A.2.b.2.I27,0.00208
2024-07-01,4.A.2.b.3.I01,0.00620
2024-07-01,4.A.2.b.4.I01,0.00282
2024-07-01,4.A.2.b.4.I03,0.00203
2024-07-01,4.A.2.b.5.I01,0.00089
2024-07-01,4.A.2.b.5.I02,0.00143
2024-07-01,4.A.2.b.5.I03,0.00187
2024-07-01,4.A.2.b.6.I01,0.00187
2024-07-01,4.A.2.b.6.I02,0.00286
2024-07-01,4.A.3.a.1.I01,0.00056
2024-07-01,4.A.3.a.1.I03,0.00008
2024-07-01,4.A.3.a.1.I08,0.00001
2024-07-01,4.A.3.a.1.I16,0.00032
2024-07-01,4.A.3.a.2.I03,0.00031
2024-07-01,4.A.3.a.2.I21,0.00015
2024-07-01,4.A.3.a.2.I46,0.00019
2024-07-01,4.A.3.b.1.I01,0.08067
2024-07-01,4.A.3.b.1.I02,0.00146
2024-07-01,4.A.3.b.1.I03,0.00896
2024-07-01,4.A.3.b.1.I04,0.06076
2024-07-01,4.A.3.b.1.I05,0.00361
2024-07-01,4.A.3.b.1.I06,0.00972
2024-07-01,4.A.3.b.6.I01,0.00390
2024-07-01,4.A.3.b.6.I03,0.00645
2024-07-01,4.A.3.b.6.I05,0.00033
2024-07-01,4.A.3.b.6.I06,0.00440
2024-07-01,4.A.3.b.6.I07,0.00224
2024-07-01,4.A.3.b.6.I08,0.00079
2024-07-01,4.A.3.b.6.I09,0.00211
2024-07-01,4.A.3.b.6.I10,0.00078
2024-07-01,4.A.3.b.6.I12,0.06435
2024-07-01,4.A.3.b.6.I13,0.00833
2024-07-01,4.A.3.b.6.I14,0.00167
2024-07-01,4.A.3.b.6.I15,0.00585
2024-07-01,4.A.3.b.6.I16,0.05516
2024-07-01,4.A.4.a.1.I01,0.04608
2024-07-01,4.A.4.a.1.I02,0.01583
2024-07-01,4.A.4.a.1.I03,0.02701
2024-07-01,4.A.4.a.1.I04,0.00779
2024-07-01,4.A.4.a.1.I05,0.00291
2024-07-01,4.A.4.a.2.I01,0.00034
2024-07-01,4.A.4.a.2.I02,0.00066
2024-07-01,4.A.4.a.2.I03,0.00916
2024-07-01,4.A.4.a.2.I04,0.00065
2024-07-01,4.A.4.a.2.I06,0.00120
2024-07-01,4.A.4.a.2.I08,0.00063
2024-07-01,4.A.4.a.2.I09,0.00336
2024-07-01,4.A.4.a.2.I11,0.00294
2024-07-01,4.A.4.a.2.I12,0.00062
2024-07-01,4.A.4.a.2.I13,0.00130
2024-07-01,4.A.4.a.3.I02,0.00515
2024-07-01,4.A.4.a.3.I03,0.00775
2024-07-01,4.A.4.a.4.I01,0.00174
2024-07-01,4.A.4.a.5.I01,0.00070
2024-07-01,4.A.4.a.5.I03,0.00034
2024-07-01,4.A.4.a.5.I04,0.00027
2024-07-01,4.A.4.a.5.I08,0.00142
2024-07-01,4.A.4.a.5.I10,0.00048
2024-07-01,4.A.4.a.6.I01,0.00045
2024-07-01,4.A.4.a.6.I02,0.00250
2024-07-01,4.A.4.a.6.I03,0.00413
2024-07-01,4.A.4.a.7.I01,0.00017
2024-07-01,4.A.4.a.7.I02,0.00024
2024-07-01,4.A.4.a.7.I03,0.00089
2024-07-01,4.A.4.a.8.I01,0.00017
2024-07-01,4.A.4.a.8.I02,0.00000
2024-07-01,4.A.4.a.8.I03,0.00130
2024-07-01,4.A.4.b.3.I01,0.00037
2024-07-01,4.A.4.b.3.I02,0.00313
2024-07-01,4.A.4.b.3.I04,0.00040
2024-07-01,4.A.4.b.3.I05,0.00042
2024-07-01,4.A.4.b.5.I01,0.00186
2024-07-01,4.A.4.b.5.I02,0.00193
2024-07-01,4.A.4.b.6.I01,0.00207
2024-07-01,4.A.4.b.6.I02,0.00314
2024-07-01,4.A.4.b.6.I04,0.00767
2024-07-01,4.A.4.b.6.I05,0.00660
2024-07-01,4.A.4.b.6.I06,0.00207
2024-07-01,4.A.4.b.6.I07,0.01095
2024-07-01,4.A.4.b.6.I08,0.00229
2024-07-01,4.A.4.b.6.I10,0.00106
2024-07-01,4.A.4.b.6.I11,0.00185
2024-07-01,4.A.4.c.1.I01,0.00511
2024-07-01,4.A.4.c.1.I03,0.00016
2024-07-01,4.A.4.c.1.I04,0.00002
2024-07-01,4.A.4.c.2.I01,0.00179
2024-07-01,4.A.4.c.3.I05,0.00065
2024-07-01,Other IWA,0.01314
2024-08-01,4.A.1.a.1.I01,0.00253
2024-08-01,4.A.1.a.1.I02,0.00244
2024-08-01,4.A.1.a.1.I03,0.00036
2024-08-01,4.A.1.a.1.I04,0.02774
2024-08-01,4.A.1.a.1.I05,0.00135
2024-08-01,4.A.1.a.1.I06,0.00063
2024-08-01,4.A.1.a.1.I07,0.01225
2024-08-01,4.A.1.a.1.I08,0.00029
2024-08-01,4.A.1.a.1.I09,0.00304
2024-08-01,4.A.1.a.1.I11,0.00043
2024-08-01,4.A.1.a.1.I12,0.00098
2024-08-01,4.A.1.a.1.I13,0.00000
2024-08-01,4.A.1.a.1.I14,0.00094
2024-08-01,4.A.1.a.1.I15,0.00075
2024-08-01,4.A.1.a.1.I16,0.00156
2024-08-01,4.A.1.a.1.I17,0.00129
2024-08-01,4.A.1.a.1.I18,0.00586
2024-08-01,4.A.1.a.1.I19,0.00447
2024-08-01,4.A.1.a.1.I20,0.00341
2024-08-01,4.A.1.a.1.I21,0.00000
2024-08-01,4.A.1.a.1.I23,0.00111
2024-08-01,4.A.1.a.2.I08,0.00064
2024-08-01,4.A.1.a.2.I10,0.00154
2024-08-01,4.A.1.b.1.I02,0.00092
2024-08-01,4.A.1.b.2.I09,0.00000
2024-08-01,4.A.1.b.3.I01,0.00031
2024-08-01,4.A.1.b.3.I02,0.00063
2024-08-01,4.A.1.b.3.I03,0.00768
2024-08-01,4.A.2.a.1.I01,0.00007
2024-08-01,4.A.2.a.1.I02,0.00324
2024-08-01,4.A.2.a.1.I03,0.00170
2024-08-01,4.A.2.a.1.I04,0.00164
2024-08-01,4.A.2.a.1.I06,0.00072
2024-08-01,4.A.2.a.1.I07,0.01103
2024-08-01,4.A.2.a.1.I08,0.00212
2024-08-01,4.A.2.a.1.I09,0.00000
2024-08-01,4.A.2.a.1.I10,0.00037
2024-08-01,4.A.2.a.2.I01,0.00203
2024-08-01,4.A.2.a.2.I03,0.00225
2024-08-01,4.A.2.a.2.I05,0.00027
2024-08-01,4.A.2.a.3.I01,0.00151
2024-08-01,4.A.2.a.4.I01,0.00057
2024-08-01,4.A.2.a.4.I02,0.00505
2024-08-01,4.A.2.a.4.I03,0.00072
2024-08-01,4.A.2.a.4.I04,0.00752
2024-08-01,4.A.2.a.4.I05,0.00047
2024-08-01,4.A.2.a.4.I06,0.00128
2024-08-01,4.A.2.a.4.I07,0.00107
2024-08-01,4.A.2.a.4.I08,0.00434
2024-08-01,4.A.2.a.4.I09,0.00040
2024-08-01,4.A.2.a.4.I10,0.00032
2024-08-01,4.A.2.a.4.I11,0.00335
2024-08-01,4.A.2.a.4.I12,0.00084
2024-08-01,4.A.2.b.1.I01,0.00183
2024-08-01,4.A.2.b.1.I02,0.00113
2024-08-01,4.A.2.b.1.I06,0.00029
2024-08-01,4.A.2.b.1.I07,0.20715
2024-08-01,4.A.2.b.1.I08,0.00100
2024-08-01,4.A.2.b.1.I10,0.00007
2024-08-01,4.A.2.b.1.I11,0.00000
2024-08-01,4.A.2.b.2.I01,0.00060
2024-08-01,4.A.2.b.2.I02,0.00577
2024-08-01,4.A.2.b.2.I03,0.00364
2024-08-01,4.A.2.b.2.I04,0.00012
2024-08-01,4.A.2.b.2.I06,0.00090
2024-08-01,4.A.2.b.2.I07,0.00089
2024-08-01,4.A.2.b.2.I09,0.00112
2024-08-01,4.A.2.b.2.I11,0.00070
2024-08-01,4.A.2.b.2.I12,0.04588
2024-08-01,4.A.2.b.2.I15,0.00693
2024-08-01,4.A.2.b.2.I18,0.01513
2024-08-01,4.A.2.b.2.I19,0.00080
2024-08-01,4.A.2.b.2.I21,0.00294
2024-08-01,4.A.2.b.2.I22,0.00395
2024-08-01,4.A.2.b.2.I23,0.00430
2024-08-01,4.A.2.b.2.I25,0.00092
2024-08-01,4.A.2.b.2.I26,0.00019
2024-08-01,4.A.2.b.2.I27,0.00127
2024-08-01,4.A.2.b.3.I01,0.00470
2024-08-01,4.A.2.b.4.I01,0.00227
2024-08-01,4.A.2.b.4.I03,0.00132
2024-08-01,4.A.2.b.5.I01,0.00152
2024-08-01,4.A.2.b.5.I02,0.00162
2024-08-01,4.A.2.b.5.I03,0.00213
2024-08-01,4.A.2.b.6.I01,0.00200
2024-08-01,4.A.2.b.6.I02,0.00321
2024-08-01,4.A.3.a.1.I01,0.00036
2024-08-01,4.A.3.a.1.I03,0.00014
2024-08-01,4.A.3.a.1.I08,0.00000
2024-08-01,4.A.3.a.1.I16,0.00000
2024-08-01,4.A.3.a.2.I03,0.00000
2024-08-01,4.A.3.a.2.I21,0.00000
2024-08-01,4.A.3.a.2.I46,0.00000
2024-08-01,4.A.3.b.1.I01,0.07367
2024-08-01,4.A.3.b.1.I02,0.00216
2024-08-01,4.A.3.b.1.I03,0.00903
2024-08-01,4.A.3.b.1.I04,0.05146
2024-08-01,4.A.3.b.1.I05,0.00316
2024-08-01,4.A.3.b.1.I06,0.00701
2024-08-01,4.A.3.b.6.I01,0.00369
2024-08-01,4.A.3.b.6.I03,0.00529
2024-08-01,4.A.3.b.6.I05,0.00005
2024-08-01,4.A.3.b.6.I06,0.00452
2024-08-01,4.A.3.b.6.I07,0.00238
2024-08-01,4.A.3.b.6.I08,0.00067
2024-08-01,4.A.3.b.6.I09,0.00156
2024-08-01,4.A.3.b.6.I10,0.00092
2024-08-01,4.A.3.b.6.I12,0.06271
2024-08-01,4.A.3.b.6.I13,0.00912
2024-08-01,4.A.3.b.6.I14,0.00227
2024-08-01,4.A.3.b.6.I15,0.00492
2024-08-01,4.A.3.b.6.I16,0.08160
2024-08-01,4.A.4.a.1.I01,0.04135
2024-08-01,4.A.4.a.1.I02,0.01649
2024-08-01,4.A.4.a.1.I03,0.02522
2024-08-01,4.A.4.a.1.I04,0.00632
2024-08-01,4.A.4.a.1.I05,0.00305
2024-08-01,4.A.4.a.2.I01,0.00067
2024-08-01,4.A.4.a.2.I02,0.00054
2024-08-01,4.A.4.a.2.I03,0.01086
2024-08-01,4.A.4.a.2.I04,0.00167
2024-08-01,4.A.4.a.2.I06,0.00090
2024-08-01,4.A.4.a.2.I08,0.00068
2024-08-01,4.A.4.a.2.I09,0.00303
2024-08-01,4.A.4.a.2.I11,0.00497
2024-08-01,4.A.4.a.2.I12,0.00060
2024-08-01,4.A.4.a.2.I13,0.00079
2024-08-01,4.A.4.a.3.I02,0.00494
2024-08-01,4.A.4.a.3.I03,0.00707
2024-08-01,4.A.4.a.4.I01,0.00223
2024-08-01,4.A.4.a.5.I01,0.00083
2024-08-01,4.A.4.a.5.I03,0.00061
2024-08-01,4.A.4.a.5.I04,0.00000
2024-08-01,4.A.4.a.5.I08,0.00150
2024-08-01,4.A.4.a.5.I10,0.00024
2024-08-01,4.A.4.a.6.I01,0.00056
2024-08-01,4.A.4.a.6.I02,0.00188
2024-08-01,4.A.4.a.6.I03,0.00407
2024-08-01,4.A.4.a.7.I01,0.00000
2024-08-01,4.A.4.a.7.I02,0.00142
2024-08-01,4.A.4.a.7.I03,0.00060
2024-08-01,4.A.4.a.8.I01,0.00006
2024-08-01,4.A.4.a.8.I02,0.00021
2024-08-01,4.A.4.a.8.I03,0.00103
2024-08-01,4.A.4.b.3.I01,0.00062
2024-08-01,4.A.4.b.3.I02,0.00429
2024-08-01,4.A.4.b.3.I04,0.00025
2024-08-01,4.A.4.b.3.I05,0.00008
