support,domain,iso3,country_name,income_level,margin,total_gap_pp,reference_profile_pp,country_specific_pp,identity_error_pp
Figure 5 sex-specific support,Industry (ISIC-2),SRB,Serbia,Upper middle income,Substitution-only,0.4252507364037682,0.10555121340311385,0.3196995230006532,1.1657341758564144e-15
Figure 5 sex-specific support,Industry (ISIC-2),SVK,Slovak Republic,High income,Augmentation-only,-0.8776431675478632,-0.9133844295765436,0.035741262028680436,6.938893903907228e-18
Figure 5 sex-specific support,Industry (ISIC-2),SVK,Slovak Republic,High income,Overall exposure,-0.5679171803015469,0.5196911807759479,-1.0876083610774923,-2.6645352591003757e-15
Figure 5 sex-specific support,Industry (ISIC-2),SVK,Slovak Republic,High income,Substitution-only,-0.41647367016233217,0.03372135035799224,-0.4501950205203233,-1.1102230246251565e-15
Figure 5 sex-specific support,Industry (ISIC-2),SWE,Sweden,High income,Augmentation-only,-0.6569417562406143,-0.7250363494296482,0.06809459318903373,1.5265566588595902e-16
Figure 5 sex-specific support,Industry (ISIC-2),SWE,Sweden,High income,Overall exposure,-7.621879850887242,-5.322833004238221,-2.2990468466490226,8.881784197001252e-16
Figure 5 sex-specific support,Industry (ISIC-2),SWE,Sweden,High income,Substitution-only,-4.780480267519881,-3.199399373297205,-1.5810808942226786,2.6645352591003757e-15
Figure 5 sex-specific support,Industry (ISIC-2),THA,Thailand,Upper middle income,Augmentation-only,-0.4733906583042939,-0.4717372448243752,-0.0016534134799186125,-9.584347204771859e-17
Figure 5 sex-specific support,Industry (ISIC-2),THA,Thailand,Upper middle income,Overall exposure,2.1414318097808516,1.196448478772826,0.944983331008026,-4.440892098500626e-16
Figure 5 sex-specific support,Industry (ISIC-2),THA,Thailand,Upper middle income,Substitution-only,1.7869964709959698,1.4824121664084295,0.30458430458754016,1.1102230246251565e-16
Figure 5 sex-specific support,Industry (ISIC-2),TUN,Tunisia,Lower middle income,Augmentation-only,-0.6034050684719938,-0.8929283570978491,0.2895232886258563,-9.992007221626409e-16
Figure 5 sex-specific support,Industry (ISIC-2),TUN,Tunisia,Lower middle income,Overall exposure,7.223634359822328,2.9713125477652453,4.252321812057084,-8.881784197001252e-16
Figure 5 sex-specific support,Industry (ISIC-2),TUN,Tunisia,Lower middle income,Substitution-only,4.794566466316552,3.7061078912031693,1.0884585751133784,4.440892098500626e-15
Figure 5 sex-specific support,Industry (ISIC-2),TUR,Turkiye,Upper middle income,Augmentation-only,-0.43267239934662033,-0.40187124007511804,-0.030801159271502003,-2.8449465006019636e-16
Figure 5 sex-specific support,Industry (ISIC-2),TUR,Turkiye,Upper middle income,Overall exposure,-2.7759894870510333,-1.8271615587334464,-0.948827928317587,1.1102230246251565e-16
Figure 5 sex-specific support,Industry (ISIC-2),TUR,Turkiye,Upper middle income,Substitution-only,-1.8714862022593648,-1.4746334628467233,-0.3968527394126426,1.0547118733938987e-15
Figure 5 sex-specific support,Industry (ISIC-2),TZA,Tanzania,Lower middle income,Augmentation-only,-0.14849086632767794,-0.549968319350809,0.4014774530231307,3.885780586188048e-16
Figure 5 sex-specific support,Industry (ISIC-2),TZA,Tanzania,Lower middle income,Overall exposure,-0.29897353237046037,0.707970301584771,-1.0069438339552323,8.881784197001252e-16
Figure 5 sex-specific support,Industry (ISIC-2),TZA,Tanzania,Lower middle income,Substitution-only,0.47482174973374114,0.9288132351295936,-0.45399148539585266,2.220446049250313e-16
Figure 5 sex-specific support,Industry (ISIC-2),UKR,Ukraine,Upper middle income,Augmentation-only,-1.3328925823627993,-1.0590080103279707,-0.27388457203482736,-1.27675647831893e-15
Figure 5 sex-specific support,Industry (ISIC-2),UKR,Ukraine,Upper middle income,Overall exposure,0.08949488754170819,0.09546950118653877,-0.005974613644827764,-2.8171909249863347e-15
Figure 5 sex-specific support,Industry (ISIC-2),UKR,Ukraine,Upper middle income,Substitution-only,0.49086309275436635,0.38381302541174867,0.10705006734261686,8.187894806610529e-16
Figure 5 sex-specific support,Industry (ISIC-2),USA,United States,High income,Augmentation-only,-0.8478086470880823,-0.7119575848691385,-0.1358510622189435,-3.3306690738754696e-16
Figure 5 sex-specific support,Industry (ISIC-2),USA,United States,High income,Overall exposure,-6.504467343697653,-3.8587171327996854,-2.6457502108979503,-1.687538997430238e-14
Figure 5 sex-specific support,Industry (ISIC-2),USA,United States,High income,Substitution-only,-2.9823490375350388,-2.490770734936296,-0.4915783025987447,2.1094237467877974e-15
Figure 5 sex-specific support,Industry (ISIC-2),VNM,Viet Nam,Lower middle income,Augmentation-only,-0.8272234726042059,-0.9744539404308551,0.14723046782664975,-5.828670879282072e-16
Figure 5 sex-specific support,Industry (ISIC-2),VNM,Viet Nam,Lower middle income,Overall exposure,4.865636214684208,3.420889283715899,1.444746930968308,4.440892098500626e-16
Figure 5 sex-specific support,Industry (ISIC-2),VNM,Viet Nam,Lower middle income,Substitution-only,4.833333392475699,4.246581738240323,0.5867516542353788,-3.1086244689504383e-15
Figure 5 sex-specific support,Industry (ISIC-2),ZMB,Zambia,Lower middle income,Augmentation-only,-0.22263225848730922,-0.6532606118207754,0.43062835333346666,-4.440892098500626e-16
Figure 5 sex-specific support,Industry (ISIC-2),ZMB,Zambia,Lower middle income,Overall exposure,0.5393609715310062,0.9458041614979651,-0.4064431899669565,-2.4424906541753444e-15
Figure 5 sex-specific support,Industry (ISIC-2),ZMB,Zambia,Lower middle income,Substitution-only,0.34947824948471584,0.9749745967456036,-0.6254963472608873,-4.440892098500626e-16
Figure 5 sex-specific support,Industry (ISIC-2),ZWE,Zimbabwe,Lower middle income,Augmentation-only,-2.216880301434061,-1.6120321819064374,-0.6048481195276237,1.1102230246251565e-16
Figure 5 sex-specific support,Industry (ISIC-2),ZWE,Zimbabwe,Lower middle income,Overall exposure,-0.1436246236141127,0.06024194825210573,-0.20386657186621798,-4.440892098500626e-16
Figure 5 sex-specific support,Industry (ISIC-2),ZWE,Zimbabwe,Lower middle income,Substitution-only,0.4935459362416424,0.9917785513944738,-0.49823261515283224,8.326672684688674e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),AFG,Afghanistan,Low income,Augmentation-only,-0.010462842015061192,0.04980913210566026,-0.06027197412072136,-9.020562075079397e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),AFG,Afghanistan,Low income,Overall exposure,-1.5678786767089994,-1.735811656976499,0.16793298026749867,9.159339953157541e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),AFG,Afghanistan,Low income,Substitution-only,-1.0443668597249909,-1.7132516702306522,0.6688848105056591,2.220446049250313e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),AGO,Angola,Lower middle income,Augmentation-only,-0.37632882914090915,-0.7211062694734032,0.344777440332494,0
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),AGO,Angola,Lower middle income,Overall exposure,4.378992095036156,3.8042913242323353,0.5747007708038215,-7.771561172376096e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),AGO,Angola,Lower middle income,Substitution-only,4.401596231887219,5.047432780419511,-0.6458365485322967,4.9960036108132044e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ARE,United Arab Emirates,High income,Augmentation-only,0.09324185256489717,0.01941334453154911,0.07382850803334817,-1.1102230246251565e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ARE,United Arab Emirates,High income,Overall exposure,0.789499167391553,1.1725167084855943,-0.38301754109404196,6.661338147750939e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ARE,United Arab Emirates,High income,Substitution-only,3.9993377371433434,2.6133237040931507,1.3860140330501924,2.220446049250313e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ARG,Argentina,Upper middle income,Augmentation-only,0.12269733000997723,0.15501578833121815,-0.032318458321240986,6.938893903907228e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ARG,Argentina,Upper middle income,Overall exposure,1.2210829001699235,1.0419490692857627,0.17913383088416016,6.38378239159465e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ARG,Argentina,Upper middle income,Substitution-only,1.9869128064421053,1.7197887099497116,0.2671240964923929,8.881784197001252e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),AUS,Australia,High income,Augmentation-only,0.05377923755615914,0.04876094768732185,0.005018289868837088,2.0122792321330962e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),AUS,Australia,High income,Overall exposure,0.2858023666442927,2.2734031917941153,-1.987600825149822,-6.661338147750939e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),AUS,Australia,High income,Substitution-only,1.6561553049397553,2.241310264985674,-0.5851549600459224,3.4416913763379853e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),AUT,Austria,High income,Augmentation-only,-0.5072222415681398,-0.3670738444146133,-0.14014839715352662,1.6653345369377348e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),AUT,Austria,High income,Overall exposure,-0.35431713495409733,1.3326280718647052,-1.6869452068188058,3.1086244689504383e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),AUT,Austria,High income,Substitution-only,3.3088996698493474,3.535612773247489,-0.226713103398138,-3.774758283725532e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BDI,Burundi,Low income,Augmentation-only,0.09997005905545363,0.3083170971249556,-0.20834703806950225,3.0531133177191805e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BDI,Burundi,Low income,Overall exposure,1.108277411126394,0.4439657600533078,0.6643116510730862,0
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BDI,Burundi,Low income,Substitution-only,0.5998350032620434,-0.858683599467305,1.4585186027293475,8.881784197001252e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BEL,Belgium,High income,Augmentation-only,-0.2809900943670351,-0.24697957179111574,-0.03401052257591934,-1.3877787807814457e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BEL,Belgium,High income,Overall exposure,-1.4710773619658775,-0.13822236558679601,-1.3328549963790821,6.661338147750939e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BEL,Belgium,High income,Substitution-only,2.1073492036768937,2.0763840630467576,0.030965140630134953,1.1587952819525071e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BEN,Benin,Lower middle income,Augmentation-only,-0.6930405266509782,-0.6293043179864771,-0.0637362086645009,-1.249000902703301e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BEN,Benin,Lower middle income,Overall exposure,6.049861299454843,5.639838798902224,0.410022500552621,-1.5543122344752192e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BEN,Benin,Lower middle income,Substitution-only,4.527550550323269,5.5578575743980325,-1.0303070240747594,-3.774758283725532e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BFA,Burkina Faso,Low income,Augmentation-only,-0.1779736253976245,-0.5837164861513968,0.40574286075377236,-5.551115123125783e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BFA,Burkina Faso,Low income,Overall exposure,2.3345291797323147,2.4371681840267385,-0.10263900429442141,-2.4424906541753444e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BFA,Burkina Faso,Low income,Substitution-only,1.9246979390058243,3.3346450182505283,-1.4099470792447004,-3.552713678800501e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BGD,Bangladesh,Lower middle income,Augmentation-only,-0.20844721786038112,0.9123067580346469,-1.1207539758950276,-4.440892098500626e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BGD,Bangladesh,Lower middle income,Overall exposure,-5.492897104380189,-6.6639797297953605,1.1710826254151714,0
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BGD,Bangladesh,Lower middle income,Substitution-only,-5.141618842459593,-7.803668634251587,2.6620497917919947,-4.440892098500626e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BGR,Bulgaria,High income,Augmentation-only,0.7795353345721192,0.22472456003676325,0.5548107745353563,-3.3306690738754696e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BGR,Bulgaria,High income,Overall exposure,3.5891929393762583,3.815631589491021,-0.22643865011475844,-4.385380947269368e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BGR,Bulgaria,High income,Substitution-only,2.236333010616161,2.450908108387628,-0.2145750977714663,-5.828670879282072e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BLR,Belarus,Upper middle income,Augmentation-only,1.2635663645262063,0.7314679842623106,0.5320983802638957,0
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BLR,Belarus,Upper middle income,Overall exposure,2.997225120751115,3.4807046993996513,-0.48347957864853963,3.4416913763379853e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BLR,Belarus,Upper middle income,Substitution-only,-0.8229847104506631,-0.33844114767073863,-0.48454356277992283,-1.6653345369377348e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BOL,Bolivia,Lower middle income,Augmentation-only,-0.09857880371601353,-0.09633564253034273,-0.002243161185670768,-3.7730235602495554e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BOL,Bolivia,Lower middle income,Overall exposure,3.1605280581921167,1.9299927800225745,1.2305352781695418,4.440892098500626e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BOL,Bolivia,Lower middle income,Substitution-only,1.9792728872886238,1.805511995827667,0.17376089146095572,1.0269562977782698e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BRA,Brazil,Upper middle income,Augmentation-only,-0.0019192803801980985,0.054646042596518965,-0.05656532297671703,-3.469446951953614e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BRA,Brazil,Upper middle income,Overall exposure,0.44375473815466343,2.462083880732759,-2.0183291425780934,-2.220446049250313e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),BRA,Brazil,Upper middle income,Substitution-only,2.1867183165913926,2.9459681276602976,-0.7592498110689068,1.7763568394002505e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),CHE,Switzerland,High income,Augmentation-only,-0.7464109724266603,-0.5774704915281155,-0.1689404808985449,5.551115123125783e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),CHE,Switzerland,High income,Overall exposure,-1.4572332695961387,-0.2672092346524572,-1.19002403494368,-1.5543122344752192e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),CHE,Switzerland,High income,Substitution-only,3.54732181286742,3.431962380976602,0.11535943189081616,2.275957200481571e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),CHL,Chile,High income,Augmentation-only,-0.15014126687234364,-0.10784058062324121,-0.042300686249102465,4.163336342344337e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),CHL,Chile,High income,Overall exposure,0.47725772419408374,1.4839557133102126,-1.0066979891161263,-2.6645352591003757e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),CHL,Chile,High income,Substitution-only,2.2073541722224768,1.9960685229008248,0.21128564932165086,1.0824674490095276e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),CIV,Cote d'Ivoire,Lower middle income,Augmentation-only,-0.3187814891874117,-0.6049604928437136,0.28617900365630206,-2.220446049250313e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),CIV,Cote d'Ivoire,Lower middle income,Overall exposure,5.677337611657128,4.315552857227941,1.3617847544291817,5.10702591327572e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),CIV,Cote d'Ivoire,Lower middle income,Substitution-only,4.294783854026597,4.705976208904727,-0.41119235487812567,-4.551914400963142e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),COD,"Congo, Dem. Rep.",Low income,Augmentation-only,-0.07841992736040108,-0.25009670511098997,0.17167677775058887,0
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),COD,"Congo, Dem. Rep.",Low income,Overall exposure,-0.06660228180090155,-0.7487994652727081,0.6821971834718077,-1.1102230246251565e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),COD,"Congo, Dem. Rep.",Low income,Substitution-only,0.015972151960872392,-0.11294211111984953,0.1289142630807219,2.7755575615628914e-17
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),COL,Colombia,Upper middle income,Augmentation-only,-0.30971072275693085,-0.09827205997685941,-0.2114386627800713,-1.3877787807814457e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),COL,Colombia,Upper middle income,Overall exposure,2.8083289501244293,3.8932644181360607,-1.0849354680116372,5.773159728050814e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),COL,Colombia,Upper middle income,Substitution-only,3.098436016806803,3.9090331459935768,-0.8105971291867743,5.551115123125783e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),CRI,Costa Rica,High income,Augmentation-only,-0.29325882739785625,-0.005995888116864464,-0.28726293928099206,2.7755575615628914e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),CRI,Costa Rica,High income,Overall exposure,1.9261880103062532,1.8551596683485119,0.07102834195773766,3.6637359812630166e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),CRI,Costa Rica,High income,Substitution-only,3.4034455724942134,2.6588521575446755,0.744593414949537,8.881784197001252e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),CZE,Czechia,High income,Augmentation-only,-0.5118396941512376,-0.13218195274623923,-0.3796577414049983,-1.1102230246251565e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),CZE,Czechia,High income,Overall exposure,1.4100515667590041,3.4161278578837573,-2.00607629112476,7.105427357601002e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),CZE,Czechia,High income,Substitution-only,2.5224471628718623,3.6977411408881373,-1.1752939780162754,4.440892098500626e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),DEU,Germany,High income,Augmentation-only,-0.6527174179852778,-0.36232383642602134,-0.2903935815592566,1.1102230246251565e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),DEU,Germany,High income,Overall exposure,-0.8605944472479141,1.386431772919006,-2.2470262201669184,-1.7763568394002505e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),DEU,Germany,High income,Substitution-only,3.4177485115390436,3.795600384148489,-0.37785187260944325,-2.0539125955565396e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),DNK,Denmark,High income,Augmentation-only,0.18682636906165598,-0.07238100987421656,0.25920737893587237,1.6653345369377348e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),DNK,Denmark,High income,Overall exposure,-3.0727091682819494,-0.7461636476490995,-2.3265455206328522,2.220446049250313e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),DNK,Denmark,High income,Substitution-only,-0.14626934444817863,0.952991217643618,-1.0992605620917957,-1.1102230246251565e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),DOM,Dominican Republic,Upper middle income,Augmentation-only,-0.07767167888416071,-5.534637118279444e-4,-0.077118215172333,2.3592239273284576e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),DOM,Dominican Republic,Upper middle income,Overall exposure,6.718948555738263,6.144879397039126,0.574069158699142,-4.884981308350689e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),DOM,Dominican Republic,Upper middle income,Substitution-only,5.884718921754574,5.717437506979283,0.16728141477529318,-1.7208456881689926e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ECU,Ecuador,Upper middle income,Augmentation-only,-0.42391207041495965,-0.24910052676342656,-0.1748115436515329,-1.942890293094024e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ECU,Ecuador,Upper middle income,Overall exposure,1.2720706779206292,1.7705075858133001,-0.4984369078926719,9.992007221626409e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ECU,Ecuador,Upper middle income,Substitution-only,1.7826123310176498,2.440225252032521,-0.6576129210148703,-7.771561172376096e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),EGY,"Egypt, Arab Rep.",Lower middle income,Augmentation-only,0.634202918364125,1.0620889925391448,-0.42788607417502,2.220446049250313e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),EGY,"Egypt, Arab Rep.",Lower middle income,Overall exposure,2.399020640237808,2.7260109689889713,-0.326990328751164,4.996003610813204e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),EGY,"Egypt, Arab Rep.",Lower middle income,Substitution-only,-0.80590179385191,-0.6254822179180808,-0.18041957593382646,-2.7200464103316335e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ESP,Spain,High income,Augmentation-only,-0.13007227003016658,-0.08219796836613255,-0.04787430166403402,-6.938893903907228e-18
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ESP,Spain,High income,Overall exposure,1.4134538620010113,2.151998809682569,-0.7385449476815615,3.9968028886505635e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),ESP,Spain,High income,Substitution-only,3.199691617934566,3.121576397620344,0.07811522031422291,-9.992007221626409e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),FIN,Finland,High income,Augmentation-only,-0.39493503467418345,-0.34063361922569113,-0.05430141544849201,-3.0531133177191805e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),FIN,Finland,High income,Overall exposure,-3.9774957402132713,-1.2852316050619748,-2.692264135151294,-2.6645352591003757e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),FIN,Finland,High income,Substitution-only,-0.5203711391519508,0.6753674048602684,-1.195738544012219,-2.220446049250313e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),FRA,France,High income,Augmentation-only,-0.39460314612784075,-0.37008736734604636,-0.024515778781794294,-1.0061396160665481e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),FRA,France,High income,Overall exposure,-0.14566485226792736,1.6039731505005559,-1.7496380027684837,4.440892098500626e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),FRA,France,High income,Substitution-only,2.8137081730347884,3.4495710301660414,-0.6358628571312552,2.220446049250313e-15
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),GBR,United Kingdom,High income,Augmentation-only,-0.33457171557893345,-0.3167876533985259,-0.017784062180407845,2.7755575615628914e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),GBR,United Kingdom,High income,Overall exposure,-1.3667370540374486,-0.4888513060158378,-0.8778857480216117,8.881784197001252e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),GBR,United Kingdom,High income,Substitution-only,1.2190116656596537,1.520599849574701,-0.30158818391504777,3.885780586188048e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),GIN,Guinea,Lower middle income,Augmentation-only,-0.2432026028012268,-0.6567802798037086,0.41357767700248166,1.1102230246251565e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),GIN,Guinea,Lower middle income,Overall exposure,3.743421861849802,3.6743840578639446,0.06903780398585804,-8.049116928532385e-16
Figure 5 support; employment-weighted reference,Occupation (ISCO-2),GIN,Guinea,Lower middle income,Substitution-only,3.24194208570558,4.2055123188827,-0.9635702331771164,-4.107825191113079e-15
